"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7","processor -> Test 2 (index: 2)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/variance/processor/data.ts Tests","Tue Feb 11 14:24:13 GMT 2025","passed","Tue Feb 11 14:24:13 GMT 2025","","variance destination","",""
"","18","processor -> Test 36-> V2 -> Event not standard and no custom events allowed (index: 36)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/tiktok_ads/processor/data.ts Tests","Tue Feb 11 14:24:15 GMT 2025","passed","Tue Feb 11 14:24:15 GMT 2025","","tiktok_ads destination","",""
"","7","{""description"": ""Team joined event"", ""input"": [Object], ""module"": ""source"", ""name"": ""slack"", ""output"": [Object], ""version"": ""v0""} -> Team joined event (sourceTransformV2Flag: false) (index: 2)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/slack/data.ts Tests","Tue Feb 11 14:24:06 GMT 2025","passed","Tue Feb 11 14:24:06 GMT 2025","","slack source","",""
"","6","{""description"": ""Track Call -> unknown event from web pixel, should not be sent to Shopify"", ""input"": [Object], ""module"": ""source"", ""name"": ""shopify"", ""output"": [Object], ""version"": ""v1""} -> Track Call -> unknown event from web pixel, should not be sent to Shopify (sourceTransformV2Flag: false) (index: 62)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/shopify/data.ts Tests","Tue Feb 11 14:24:07 GMT 2025","passed","Tue Feb 11 14:24:07 GMT 2025","","shopify source","",""
"","9","{""description"": ""Simple track call with no query parameters"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""adjust"", ""output"": [Object], ""skipGo"": ""FIXME"", ""version"": ""v1""} -> Simple track call with no query parameters (sourceTransformV2Flag: true) (index: 3)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/adjust/data.ts Tests","Tue Feb 11 14:24:10 GMT 2025","passed","Tue Feb 11 14:24:10 GMT 2025","","adjust source","",""
"","29","processor -> Test 0 (index: 0)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/zapier/processor/data.ts Tests","Tue Feb 11 14:24:11 GMT 2025","passed","Tue Feb 11 14:24:11 GMT 2025","","zapier destination","",""
"","10","{""description"": ""Track Call -> Checkout Started event from Pixel app"", ""id"": ""c001"", ""input"": [Object], ""module"": ""source"", ""name"": ""shopify"", ""output"": [Object], ""version"": ""v1""} -> Track Call -> Checkout Started event from Pixel app (sourceTransformV2Flag: true) (index: 19)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/shopify/data.ts Tests","Tue Feb 11 14:24:06 GMT 2025","passed","Tue Feb 11 14:24:06 GMT 2025","","shopify source","",""
"","14","processor -> Test 11 (index: 11)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/vero/processor/data.ts Tests","Tue Feb 11 14:24:13 GMT 2025","passed","Tue Feb 11 14:24:13 GMT 2025","","vero destination","",""
"","15","{""description"": ""Simple track call"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""adjust"", ""output"": [Object], ""version"": ""v1""} -> Simple track call (sourceTransformV2Flag: true) (index: 1)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/adjust/data.ts Tests","Tue Feb 11 14:24:10 GMT 2025","passed","Tue Feb 11 14:24:10 GMT 2025","","adjust source","",""
"","13","processor -> Test 46 -> V2 -> Standard Event with no properties (index: 47)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/tiktok_ads/processor/data.ts Tests","Tue Feb 11 14:24:15 GMT 2025","passed","Tue Feb 11 14:24:15 GMT 2025","","tiktok_ads destination","",""
"","12","{""description"": ""test-25"", ""input"": [Object], ""module"": ""source"", ""name"": ""iterable"", ""output"": [Object], ""overrideReceivedAt"": true, ""version"": ""v0""} -> test-25 (sourceTransformV2Flag: false) (index: 50)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/iterable/data.ts Tests","Tue Feb 11 14:24:08 GMT 2025","passed","Tue Feb 11 14:24:08 GMT 2025","","iterable source","",""
"","6","{""description"": ""test-0"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""segment"", ""output"": [Object], ""skipGo"": ""NoAnonID error"", ""version"": ""v0""} -> test-0 (sourceTransformV2Flag: true) (index: 1)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/segment/data.ts Tests","Tue Feb 11 14:24:07 GMT 2025","passed","Tue Feb 11 14:24:07 GMT 2025","","segment source","",""
"","1","getAirshipTimestamp - should remove milliseconds","Airship utils - getAirshipTimestamp","Tue Feb 11 14:22:42 GMT 2025","passed","Tue Feb 11 14:22:42 GMT 2025","","","",""
"","10","processor -> Test 32 -> V2 -> Camel Case Custom Event Pass (index: 32)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/tiktok_ads/processor/data.ts Tests","Tue Feb 11 14:24:15 GMT 2025","passed","Tue Feb 11 14:24:15 GMT 2025","","tiktok_ads destination","",""
"","10","{""description"": ""Custom Track Call "", ""input"": [Object], ""module"": ""source"", ""name"": ""gainsightpx"", ""output"": [Object], ""version"": ""v0""} -> Custom Track Call  (sourceTransformV2Flag: true) (index: 3)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/gainsightpx/data.ts Tests","Tue Feb 11 14:24:09 GMT 2025","passed","Tue Feb 11 14:24:09 GMT 2025","","gainsightpx source","",""
"","7","{""description"": ""test-0"", ""input"": [Object], ""module"": ""source"", ""name"": ""mailmodo"", ""output"": [Object], ""version"": ""v0""} -> test-0 (sourceTransformV2Flag: true) (index: 1)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/mailmodo/data.ts Tests","Tue Feb 11 14:24:08 GMT 2025","passed","Tue Feb 11 14:24:08 GMT 2025","","mailmodo source","",""
"","7","processor -> Test 10 (index: 10)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/trengo/processor/data.ts Tests","Tue Feb 11 14:24:14 GMT 2025","passed","Tue Feb 11 14:24:14 GMT 2025","","trengo destination","",""
"","44","(am) successful batch transform","Destination api tests","Tue Feb 11 14:22:41 GMT 2025","passed","Tue Feb 11 14:22:41 GMT 2025","","Batch transform tests","",""
"","9","processor -> Test 6 (index: 6)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/webengage/processor/data.ts Tests","Tue Feb 11 14:24:13 GMT 2025","passed","Tue Feb 11 14:24:13 GMT 2025","","webengage destination","",""
"","9","{""description"": ""test-6"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""customerio"", ""output"": [Object], ""version"": ""v0""} -> test-6 (sourceTransformV2Flag: true) (index: 13)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/customerio/data.ts Tests","Tue Feb 11 14:24:09 GMT 2025","passed","Tue Feb 11 14:24:09 GMT 2025","","customerio source","",""
"","7","successful source transform","Source controller tests","Tue Feb 11 14:22:43 GMT 2025","passed","Tue Feb 11 14:22:43 GMT 2025","","V1 Source transform tests","",""
"","2","should return the input unchanged when the implementation version and request version are the same i.e. v1","adaptInputToVersion","Tue Feb 11 14:22:38 GMT 2025","passed","Tue Feb 11 14:22:38 GMT 2025","","","",""
"","7","{""description"": ""test-6"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""customerio"", ""output"": [Object], ""version"": ""v0""} -> test-6 (sourceTransformV2Flag: false) (index: 12)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/customerio/data.ts Tests","Tue Feb 11 14:24:09 GMT 2025","passed","Tue Feb 11 14:24:09 GMT 2025","","customerio source","",""
"","23","processor -> Test 2 (index: 4)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/userlist/processor/data.ts Tests","Tue Feb 11 14:24:13 GMT 2025","passed","Tue Feb 11 14:24:13 GMT 2025","","userlist destination","",""
"","10","processor -> Test 29 -> custom_event Pass (index: 29)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/tiktok_ads/processor/data.ts Tests","Tue Feb 11 14:24:15 GMT 2025","passed","Tue Feb 11 14:24:15 GMT 2025","","tiktok_ads destination","",""
"","10","processor -> Test 31 -> Camel Case Custom Event Pass (index: 31)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/tiktok_ads/processor/data.ts Tests","Tue Feb 11 14:24:15 GMT 2025","passed","Tue Feb 11 14:24:15 GMT 2025","","tiktok_ads destination","",""
"","19","processor -> Test 30 -> custom_event Failure case for flag set as false (index: 30)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/tiktok_ads/processor/data.ts Tests","Tue Feb 11 14:24:15 GMT 2025","passed","Tue Feb 11 14:24:15 GMT 2025","","tiktok_ads destination","",""
"","20","{""description"": ""test-0"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""appcenter"", ""output"": [Object], ""version"": ""v0""} -> test-0 (sourceTransformV2Flag: false) (index: 0)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/appcenter/data.ts Tests","Tue Feb 11 14:24:10 GMT 2025","passed","Tue Feb 11 14:24:10 GMT 2025","","appcenter source","",""
"","8","processor -> Successful identify event with non unix timestamp (index: 6)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/yandex_metrica_offline_events/processor/data.ts Tests","Tue Feb 11 14:24:11 GMT 2025","passed","Tue Feb 11 14:24:11 GMT 2025","","yandex_metrica_offline_events destination","",""
"","13","processor -> Test 7 -> `search` standard tiktok Event through event mapping from UI (index: 7)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/tiktok_ads_offline_events/processor/data.ts Tests","Tue Feb 11 14:24:14 GMT 2025","passed","Tue Feb 11 14:24:14 GMT 2025","","tiktok_ads_offline_events destination","",""
"","8","(mock source) v1 source transformation","Api tests with a mock source/destination","Tue Feb 11 14:22:41 GMT 2025","passed","Tue Feb 11 14:22:41 GMT 2025","","","",""
"","22","processor -> Test 0 (index: 0)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/variance/processor/data.ts Tests","Tue Feb 11 14:24:13 GMT 2025","passed","Tue Feb 11 14:24:13 GMT 2025","","variance destination","",""
"","15","{""description"": ""test-3"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""customerio"", ""output"": [Object], ""version"": ""v0""} -> test-3 (sourceTransformV2Flag: false) (index: 6)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/customerio/data.ts Tests","Tue Feb 11 14:24:09 GMT 2025","passed","Tue Feb 11 14:24:09 GMT 2025","","customerio source","",""
"","39","{""description"": ""Simple Single object Input event with normal channel and action"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""cordial"", ""output"": [Object], ""version"": ""v1""} -> Simple Single object Input event with normal channel and action (sourceTransformV2Flag: false) (index: 0)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/cordial/data.ts Tests","Tue Feb 11 14:24:09 GMT 2025","passed","Tue Feb 11 14:24:09 GMT 2025","","cordial source","",""
"","123","{""description"": ""Identify Call"", ""input"": [Object], ""module"": ""source"", ""name"": ""gainsightpx"", ""output"": [Object], ""version"": ""v0""} -> Identify Call (sourceTransformV2Flag: false) (index: 0)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/gainsightpx/data.ts Tests","Tue Feb 11 14:24:09 GMT 2025","passed","Tue Feb 11 14:24:09 GMT 2025","","gainsightpx source","",""
"","7","processor -> Test 5 (index: 5)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/trengo/processor/data.ts Tests","Tue Feb 11 14:24:14 GMT 2025","passed","Tue Feb 11 14:24:14 GMT 2025","","trengo destination","",""
"","13","processor -> Test 1 (index: 1)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/vero/processor/data.ts Tests","Tue Feb 11 14:24:13 GMT 2025","passed","Tue Feb 11 14:24:13 GMT 2025","","vero destination","",""
"","27","dataDelivery -> [Other]:: Test for tiktok_ads when request failed due to bad gateway (index: 10)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/tiktok_ads/dataDelivery/data.ts Tests","Tue Feb 11 14:24:15 GMT 2025","passed","Tue Feb 11 14:24:15 GMT 2025","","tiktok_ads destination","",""
"","7","{""description"": ""test-5"", ""input"": [Object], ""module"": ""source"", ""name"": ""monday"", ""output"": [Object], ""version"": ""v0""} -> test-5 (sourceTransformV2Flag: true) (index: 11)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/monday/data.ts Tests","Tue Feb 11 14:24:08 GMT 2025","passed","Tue Feb 11 14:24:08 GMT 2025","","monday source","",""
"","11","processor -> Test 27 (index: 27)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/tiktok_ads/processor/data.ts Tests","Tue Feb 11 14:24:15 GMT 2025","passed","Tue Feb 11 14:24:15 GMT 2025","","tiktok_ads destination","",""
"","7","{""description"": ""test-13"", ""input"": [Object], ""module"": ""source"", ""name"": ""iterable"", ""output"": [Object], ""overrideReceivedAt"": true, ""version"": ""v0""} -> test-13 (sourceTransformV2Flag: true) (index: 27)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/iterable/data.ts Tests","Tue Feb 11 14:24:08 GMT 2025","passed","Tue Feb 11 14:24:08 GMT 2025","","iterable source","",""
"","6","{""description"": ""test-7"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""canny"", ""output"": [Object], ""version"": ""v0""} -> test-7 (sourceTransformV2Flag: true) (index: 15)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/canny/data.ts Tests","Tue Feb 11 14:24:10 GMT 2025","passed","Tue Feb 11 14:24:10 GMT 2025","","canny source","",""
"","50","{""description"": ""Incident Triggered"", ""input"": [Object], ""module"": ""source"", ""name"": ""pagerduty"", ""output"": [Object], ""version"": ""v0""} -> Incident Triggered (sourceTransformV2Flag: false) (index: 0)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/pagerduty/data.ts Tests","Tue Feb 11 14:24:07 GMT 2025","passed","Tue Feb 11 14:24:07 GMT 2025","","pagerduty source","",""
"","15","(am) failure batch transform","Destination api tests","Tue Feb 11 14:22:41 GMT 2025","passed","Tue Feb 11 14:22:41 GMT 2025","","Batch transform tests","",""
"","7","processor -> Test 1 (index: 1)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/webengage/processor/data.ts Tests","Tue Feb 11 14:24:12 GMT 2025","passed","Tue Feb 11 14:24:12 GMT 2025","","webengage destination","",""
"","16","processor -> Track call with non-existing userId and event type as create decline (index: 14)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/wootric/processor/data.ts Tests","Tue Feb 11 14:24:12 GMT 2025","passed","Tue Feb 11 14:24:12 GMT 2025","","wootric destination","",""
"","15","dataDelivery -> Test 1 (index: 1)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/tiktok_ads/dataDelivery/data.ts Tests","Tue Feb 11 14:24:15 GMT 2025","passed","Tue Feb 11 14:24:15 GMT 2025","","tiktok_ads destination","",""
"","9","{""description"": ""SegmentIO S2S Track Call "", ""input"": [Object], ""module"": ""source"", ""name"": ""gainsightpx"", ""output"": [Object], ""version"": ""v0""} -> SegmentIO S2S Track Call  (sourceTransformV2Flag: true) (index: 19)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/gainsightpx/data.ts Tests","Tue Feb 11 14:24:09 GMT 2025","passed","Tue Feb 11 14:24:09 GMT 2025","","gainsightpx source","",""
"","16","processor -> Test 0 (index: 0)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/userlist/processor/data.ts Tests","Tue Feb 11 14:24:13 GMT 2025","passed","Tue Feb 11 14:24:13 GMT 2025","","userlist destination","",""
"","20","{""description"": ""test-11"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""canny"", ""output"": [Object], ""version"": ""v0""} -> test-11 (sourceTransformV2Flag: true) (index: 23)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/canny/data.ts Tests","Tue Feb 11 14:24:10 GMT 2025","passed","Tue Feb 11 14:24:10 GMT 2025","","canny source","",""
"","13","router -> Test 2 (index: 2)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/zendesk/router/data.ts Tests","Tue Feb 11 14:24:11 GMT 2025","passed","Tue Feb 11 14:24:11 GMT 2025","","zendesk destination","",""
"","9","processor -> track call without any lookup field(fallback to userId) (index: 6)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/user/processor/data.ts Tests","Tue Feb 11 14:24:13 GMT 2025","passed","Tue Feb 11 14:24:13 GMT 2025","","user destination","",""
"","7","{""description"": ""Page Call -> page_view event from web pixel"", ""input"": [Object], ""module"": ""source"", ""name"": ""shopify"", ""output"": [Object], ""version"": ""v1""} -> Page Call -> page_view event from web pixel (sourceTransformV2Flag: false) (index: 48)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/shopify/data.ts Tests","Tue Feb 11 14:24:07 GMT 2025","passed","Tue Feb 11 14:24:07 GMT 2025","","shopify source","",""
"","7","{""description"": ""test-1"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""appsflyer"", ""output"": [Object], ""version"": ""v0""} -> test-1 (sourceTransformV2Flag: true) (index: 3)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/appsflyer/data.ts Tests","Tue Feb 11 14:24:10 GMT 2025","passed","Tue Feb 11 14:24:10 GMT 2025","","appsflyer source","",""
"","13","processor -> Page call with Multiplexing (index: 6)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/zapier/processor/data.ts Tests","Tue Feb 11 14:24:11 GMT 2025","passed","Tue Feb 11 14:24:11 GMT 2025","","zapier destination","",""
"","10","processor -> Test 1 (index: 1)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/tiktok_ads_offline_events/processor/data.ts Tests","Tue Feb 11 14:24:14 GMT 2025","passed","Tue Feb 11 14:24:14 GMT 2025","","tiktok_ads_offline_events destination","",""
"","10","processor -> Test 6 (index: 6)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/yahoo_dsp/processor/data.ts Tests","Tue Feb 11 14:24:11 GMT 2025","passed","Tue Feb 11 14:24:11 GMT 2025","","yahoo_dsp destination","",""
"","6","{""description"": ""test-26"", ""input"": [Object], ""module"": ""source"", ""name"": ""iterable"", ""output"": [Object], ""overrideReceivedAt"": true, ""version"": ""v0""} -> test-26 (sourceTransformV2Flag: false) (index: 52)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/iterable/data.ts Tests","Tue Feb 11 14:24:08 GMT 2025","passed","Tue Feb 11 14:24:08 GMT 2025","","iterable source","",""
"","55","router -> Test 0 -> Events 1.0 Multiple events in single batch (index: 0)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/tiktok_ads/router/data.ts Tests","Tue Feb 11 14:24:14 GMT 2025","passed","Tue Feb 11 14:24:14 GMT 2025","","tiktok_ads destination","",""
"","6","{""description"": ""Track Call -> product_removed_from_cart event from web pixel"", ""input"": [Object], ""module"": ""source"", ""name"": ""shopify"", ""output"": [Object], ""version"": ""v1""} -> Track Call -> product_removed_from_cart event from web pixel (sourceTransformV2Flag: false) (index: 58)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/shopify/data.ts Tests","Tue Feb 11 14:24:07 GMT 2025","passed","Tue Feb 11 14:24:07 GMT 2025","","shopify source","",""
"","7","{""description"": ""Simple track call"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""ortto"", ""output"": [Object], ""version"": ""v0""} -> Simple track call (sourceTransformV2Flag: true) (index: 1)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/ortto/data.ts Tests","Tue Feb 11 14:24:07 GMT 2025","passed","Tue Feb 11 14:24:07 GMT 2025","","ortto source","",""
"","8","{""description"": ""Topic Not found"", ""input"": [Object], ""module"": ""source"", ""name"": ""shopify"", ""output"": [Object], ""skipGo"": ""not possible"", ""version"": ""v1""} -> Topic Not found (sourceTransformV2Flag: false) (index: 6)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/shopify/data.ts Tests","Tue Feb 11 14:24:06 GMT 2025","passed","Tue Feb 11 14:24:06 GMT 2025","","shopify source","",""
"","12","processor -> Test 1 (index: 2)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/vitally/processor/data.ts Tests","Tue Feb 11 14:24:13 GMT 2025","passed","Tue Feb 11 14:24:13 GMT 2025","","vitally destination","",""
"","12","{""description"": ""users.behaviors.app.SessionStart event"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""braze"", ""output"": [Object], ""version"": ""v1""} -> users.behaviors.app.SessionStart event (sourceTransformV2Flag: true) (index: 25)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/braze/data.ts Tests","Tue Feb 11 14:24:10 GMT 2025","passed","Tue Feb 11 14:24:10 GMT 2025","","braze source","",""
"","11","processor -> Test 1 (index: 1)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/twitter_ads/processor/data.ts Tests","Tue Feb 11 14:24:13 GMT 2025","passed","Tue Feb 11 14:24:13 GMT 2025","","twitter_ads destination","",""
"","7","{""description"": ""test-21"", ""input"": [Object], ""module"": ""source"", ""name"": ""iterable"", ""output"": [Object], ""overrideReceivedAt"": true, ""version"": ""v0""} -> test-21 (sourceTransformV2Flag: true) (index: 43)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/iterable/data.ts Tests","Tue Feb 11 14:24:08 GMT 2025","passed","Tue Feb 11 14:24:08 GMT 2025","","iterable source","",""
"","13","{""description"": ""Track Call -> Checkout Started event from Pixel app"", ""id"": ""c001"", ""input"": [Object], ""module"": ""source"", ""name"": ""shopify"", ""output"": [Object], ""version"": ""v1""} -> Track Call -> Checkout Started event from Pixel app (sourceTransformV2Flag: false) (index: 18)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/shopify/data.ts Tests","Tue Feb 11 14:24:06 GMT 2025","passed","Tue Feb 11 14:24:06 GMT 2025","","shopify source","",""
"","13","{""description"": ""users.messages.inappmessage.Click event"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""braze"", ""output"": [Object], ""version"": ""v1""} -> users.messages.inappmessage.Click event (sourceTransformV2Flag: true) (index: 5)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/braze/data.ts Tests","Tue Feb 11 14:24:10 GMT 2025","passed","Tue Feb 11 14:24:10 GMT 2025","","braze source","",""
"","7","processor -> Test 10 (index: 10)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/vero/processor/data.ts Tests","Tue Feb 11 14:24:13 GMT 2025","passed","Tue Feb 11 14:24:13 GMT 2025","","vero destination","",""
"","7","{""description"": ""MailJet email sent event"", ""input"": [Object], ""module"": ""source"", ""name"": ""mailjet"", ""output"": [Object], ""version"": ""v0""} -> MailJet email sent event (sourceTransformV2Flag: false) (index: 4)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/mailjet/data.ts Tests","Tue Feb 11 14:24:08 GMT 2025","passed","Tue Feb 11 14:24:08 GMT 2025","","mailjet source","",""
"","6","processor -> Test case for track event with twclid and ip_address with user_agent as an identifier (index: 11)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/twitter_ads/processor/data.ts Tests","Tue Feb 11 14:24:13 GMT 2025","passed","Tue Feb 11 14:24:13 GMT 2025","","twitter_ads destination","",""
"","56","processor -> Wrong Account Token Passed (index: 0)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/wootric/processor/data.ts Tests","Tue Feb 11 14:24:12 GMT 2025","passed","Tue Feb 11 14:24:12 GMT 2025","","wootric destination","",""
"","19","{""description"": ""test-12"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""canny"", ""output"": [Object], ""version"": ""v0""} -> test-12 (sourceTransformV2Flag: true) (index: 25)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/canny/data.ts Tests","Tue Feb 11 14:24:10 GMT 2025","passed","Tue Feb 11 14:24:10 GMT 2025","","canny source","",""
"","9","{""description"": ""Unsupported checkout event"", ""input"": [Object], ""module"": ""source"", ""name"": ""shopify"", ""output"": [Object], ""version"": ""v1""} -> Unsupported checkout event (sourceTransformV2Flag: true) (index: 13)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/shopify/data.ts Tests","Tue Feb 11 14:24:06 GMT 2025","passed","Tue Feb 11 14:24:06 GMT 2025","","shopify source","",""
"","55","router -> Succesfull Idenitfy Call (index: 0)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/woopra/router/data.ts Tests","Tue Feb 11 14:24:12 GMT 2025","passed","Tue Feb 11 14:24:12 GMT 2025","","woopra destination","",""
"","14","processor -> Send Page event with projectName from Config and no cv_id sources (index: 2)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/woopra/processor/data.ts Tests","Tue Feb 11 14:24:12 GMT 2025","passed","Tue Feb 11 14:24:12 GMT 2025","","woopra destination","",""
"","6","{""description"": ""Message event"", ""input"": [Object], ""module"": ""source"", ""name"": ""slack"", ""output"": [Object], ""version"": ""v0""} -> Message event (sourceTransformV2Flag: true) (index: 5)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/slack/data.ts Tests","Tue Feb 11 14:24:06 GMT 2025","passed","Tue Feb 11 14:24:06 GMT 2025","","slack source","",""
"","19","router -> Test 1 (index: 1)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/zendesk/router/data.ts Tests","Tue Feb 11 14:24:11 GMT 2025","passed","Tue Feb 11 14:24:11 GMT 2025","","zendesk destination","",""
"","7","{""description"": ""lead update"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""close_crm"", ""output"": [Object], ""version"": ""v1""} -> lead update (sourceTransformV2Flag: true) (index: 1)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/close_crm/data.ts Tests","Tue Feb 11 14:24:09 GMT 2025","passed","Tue Feb 11 14:24:09 GMT 2025","","close_crm source","",""
"","7","{""description"": ""test-25"", ""input"": [Object], ""module"": ""source"", ""name"": ""iterable"", ""output"": [Object], ""overrideReceivedAt"": true, ""version"": ""v0""} -> test-25 (sourceTransformV2Flag: true) (index: 51)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/iterable/data.ts Tests","Tue Feb 11 14:24:08 GMT 2025","passed","Tue Feb 11 14:24:08 GMT 2025","","iterable source","",""
"","6","{""description"": ""MailJet email open event"", ""input"": [Object], ""module"": ""source"", ""name"": ""mailjet"", ""output"": [Object], ""version"": ""v0""} -> MailJet email open event (sourceTransformV2Flag: true) (index: 1)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/mailjet/data.ts Tests","Tue Feb 11 14:24:08 GMT 2025","passed","Tue Feb 11 14:24:08 GMT 2025","","mailjet source","",""
"","41","router -> Happy flow with Leads module (index: 0)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/zoho/router/data.ts Tests","Tue Feb 11 14:24:10 GMT 2025","passed","Tue Feb 11 14:24:11 GMT 2025","","zoho destination","",""
